date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:11:16	13332/13332	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3414%22	https://us.pycon.org/2018/schedule/presentation/190/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/190/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:16	13438/13438	---M--	200	added ('OK')	text/html	etag:%225b44d97d-347e%22	https://us.pycon.org/2018/schedule/presentation/205/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/205/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:17	5538/5538	---M--	200	added ('OK')	image/png	etag:%225b44d97d-15a2%22	https://us.pycon.org/2018/site_media/media/sponsor_files/braintree_OkykySi.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/braintree_OkykySi.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:17	13114/13114	---M--	200	added ('OK')	text/html	etag:%225b44d97d-333a%22	https://us.pycon.org/2018/schedule/presentation/178/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/178/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:17	13831/13831	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3607%22	https://us.pycon.org/2018/schedule/presentation/208/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/208/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:17	92724/92724	---M--	200	added ('OK')	image/png	etag:%225b44d97d-16a34%22	https://us.pycon.org/2018/site_media/media/sponsor_files/1200px-US-NationalGeospatialIntelligenceAgency-2008Seal.svg.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/1200px-US-NationalGeospatialIntelligenceAgency-2008Seal.svg.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:17	13686/13686	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3576%22	https://us.pycon.org/2018/schedule/presentation/195/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/195/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:17	21796/21796	---M--	200	added ('OK')	image/png	etag:%225b44d97d-5524%22	https://us.pycon.org/2018/site_media/media/sponsor_files/klaviyo-logotype-vert-color-500x500.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/klaviyo-logotype-vert-color-500x500.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:18	13631/13631	---M--	200	added ('OK')	text/html	etag:%225b44d97d-353f%22	https://us.pycon.org/2018/schedule/presentation/194/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/194/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:18	15486/15486	---M--	200	added ('OK')	image/png	etag:%225b44d97d-3c7e%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Auklet_Logo.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Auklet_Logo.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:18	12886/12886	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3256%22	https://us.pycon.org/2018/schedule/presentation/188/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/188/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:18	11827/11827	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-2e33%22	https://us.pycon.org/2018/site_media/media/sponsor_files/HIC_logo.jpg.260x240_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/HIC_logo.jpg.260x240_q85.jpg	(from https://us.pycon.org/2018/sponsors/)
00:11:18	13992/13992	---M--	200	added ('OK')	text/html	etag:%225b44d97d-36a8%22	https://us.pycon.org/2018/schedule/presentation/185/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/185/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:19	13282/13282	---M--	200	added ('OK')	text/html	etag:%225b44d97d-33e2%22	https://us.pycon.org/2018/schedule/presentation/199/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/199/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:19	8851/8851	---M--	200	added ('OK')	image/png	etag:%225b44d97d-2293%22	https://us.pycon.org/2018/site_media/media/sponsor_files/logo_platform_pycon.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/logo_platform_pycon.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:19	12891/12891	---M--	200	added ('OK')	text/html	etag:%225b44d97d-325b%22	https://us.pycon.org/2018/schedule/presentation/202/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/202/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:19	12836/12836	---M--	200	added ('OK')	image/png	etag:%225b44d97d-3224%22	https://us.pycon.org/2018/site_media/media/sponsor_files/shopify_logo_black.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/shopify_logo_black.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:19	12983/12983	---M--	200	added ('OK')	text/html	etag:%225b44d97d-32b7%22	https://us.pycon.org/2018/schedule/presentation/201/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/201/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:20	13462/13462	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3496%22	https://us.pycon.org/2018/schedule/presentation/187/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/187/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:20	16156/16156	---M--	200	added ('OK')	image/png	etag:%225b44d97d-3f1c%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Wings_on_White.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Wings_on_White.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:20	13962/13962	---M--	200	added ('OK')	text/html	etag:%225b44d97d-368a%22	https://us.pycon.org/2018/schedule/presentation/186/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/186/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:20	13282/13282	---M--	200	added ('OK')	text/html	etag:%225b44d97d-33e2%22	https://us.pycon.org/2018/schedule/presentation/180/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/180/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:20	11691/11691	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-2dab%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Indeed_Logo_RGB.jpg.260x240_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Indeed_Logo_RGB.jpg.260x240_q85.jpg	(from https://us.pycon.org/2018/sponsors/)
00:11:20	13241/13241	---M--	200	added ('OK')	text/html	etag:%225b44d97d-33b9%22	https://us.pycon.org/2018/schedule/presentation/204/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/204/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:21	5890/5890	---M--	200	added ('OK')	image/png	etag:%225b44d97d-1702%22	https://us.pycon.org/2018/site_media/media/sponsor_files/logo_color_1200dpi.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/logo_color_1200dpi.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:21	13995/13995	---M--	200	added ('OK')	text/html	etag:%225b44d97d-36ab%22	https://us.pycon.org/2018/schedule/presentation/206/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/206/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:21	27297/27297	---M--	200	added ('OK')	image/png	etag:%225b44d97d-6aa1%22	https://us.pycon.org/2018/site_media/media/sponsor_files/pya_logo_RbTqqqf.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/pya_logo_RbTqqqf.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:21	13094/13094	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3326%22	https://us.pycon.org/2018/schedule/presentation/203/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/203/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:21	12982/12982	---M--	200	added ('OK')	text/html	etag:%225b44d97d-32b6%22	https://us.pycon.org/2018/schedule/presentation/177/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/177/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:22	8403/8403	---M--	200	added ('OK')	image/png	etag:%225b44d97d-20d3%22	https://us.pycon.org/2018/site_media/media/sponsor_files/a1534f5fa84ec0aae000e6d2508a8fe2.w1151.h409._CR531980290_FMpng__215EXQq.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/a1534f5fa84ec0aae000e6d2508a8fe2.w1151.h409._CR531980290_FMpng__215EXQq.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:22	14280/14280	---M--	200	added ('OK')	text/html	etag:%225b44d97d-37c8%22	https://us.pycon.org/2018/schedule/presentation/197/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/197/index.html	(from https://us.pycon.org/2018/schedule/posters/list/)
00:11:22	16336/16336	---M--	200	added ('OK')	image/png	etag:%225b44d97d-3fd0%22	https://us.pycon.org/2018/site_media/media/sponsor_files/ll_logo_landscape_color-filled_50V1hCZ.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/ll_logo_landscape_color-filled_50V1hCZ.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:22	3747/3747	---M--	200	added ('OK')	image/png	etag:%225b44d97d-ea3%22	https://us.pycon.org/2018/site_media/media/sponsor_files/fusionbox-200x60.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/fusionbox-200x60.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:23	20849/20849	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-5171%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Artemis_Logo_400_color.jpg.260x240_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Artemis_Logo_400_color.jpg.260x240_q85.jpg	(from https://us.pycon.org/2018/sponsors/)
00:11:23	14101/14101	---M--	200	added ('OK')	image/png	etag:%225b44d97d-3715%22	https://us.pycon.org/2018/site_media/media/sponsor_files/wayfair_logo.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/wayfair_logo.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:23	3427/3427	---M--	200	added ('OK')	image/png	etag:%225b44d97d-d63%22	https://us.pycon.org/2018/site_media/media/sponsor_files/pplogo.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/pplogo.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:24	10273/10273	---M--	200	added ('OK')	image/png	etag:%225b44d97d-2821%22	https://us.pycon.org/2018/site_media/media/sponsor_files/black_600x600_kdPETlQ.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/black_600x600_kdPETlQ.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:24	13542/13542	---M--	200	added ('OK')	image/png	etag:%225b44d97d-34e6%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Slack_Mark_Web.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Slack_Mark_Web.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:24	14967/14967	---M--	200	added ('OK')	image/png	etag:%225b44d97d-3a77%22	https://us.pycon.org/2018/site_media/media/sponsor_files/logo-activestate-no-tagline-2_FWKAdZu.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/logo-activestate-no-tagline-2_FWKAdZu.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:25	15868/15868	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-3dfc%22	https://us.pycon.org/2018/site_media/media/sponsor_files/ibmpos_blurgb_1_XzMTNWE.jpg.260x240_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/ibmpos_blurgb_1_XzMTNWE.jpg.260x240_q85.jpg	(from https://us.pycon.org/2018/sponsors/)
00:11:25	36949/36949	---M--	200	added ('OK')	image/png	etag:%225b44d97d-9055%22	https://us.pycon.org/2018/site_media/media/sponsor_files/dd_logo_transparentbg-400x400_1_EU4b8r9.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/dd_logo_transparentbg-400x400_1_EU4b8r9.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:25	19360/19360	---M--	200	added ('OK')	image/png	etag:%225b44d97d-4ba0%22	https://us.pycon.org/2018/site_media/media/sponsor_files/C1_Core_NG_RGB_R_RkU7wTy.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/C1_Core_NG_RGB_R_RkU7wTy.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:26	7101/7101	---M--	200	added ('OK')	image/png	etag:%225b44d97d-1bbd%22	https://us.pycon.org/2018/site_media/media/sponsor_files/heroku-logotype-horizontal-purple_mcPUbjn.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/heroku-logotype-horizontal-purple_mcPUbjn.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:26	12836/12836	---M--	200	added ('OK')	image/png	etag:%225b44d97d-3224%22	https://us.pycon.org/2018/site_media/media/sponsor_files/shopify_logo_black_yH5Vx4i.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/shopify_logo_black_yH5Vx4i.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:26	11463/11463	---M--	200	added ('OK')	image/png	etag:%225b44d97d-2cc7%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Stripe_Logo_blue.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Stripe_Logo_blue.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:27	14511/14511	---M--	200	added ('OK')	image/png	etag:%225b44d97d-38af%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Twilio_logo_red.png.260x240_q85_tdPsEWF.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Twilio_logo_red.png.260x240_q85_tdPsEWF.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:27	6725/6725	---M--	200	added ('OK')	image/png	etag:%225b44d97d-1a45%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Netflix_Logo_RGB.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Netflix_Logo_RGB.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:27	15246/15246	---M--	200	added ('OK')	image/png	etag:%225b44d97d-3b8e%22	https://us.pycon.org/2018/site_media/media/sponsor_files/RA-Blue-RGB-TM.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/RA-Blue-RGB-TM.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:28	7377/7377	---M--	200	added ('OK')	image/png	etag:%225b44d97d-1cd1%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Hosho-logo-black.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Hosho-logo-black.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:28	3935/3935	---M--	200	added ('OK')	image/png	etag:%225b44d97d-f5f%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Artboard.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Artboard.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:28	19362/19362	---M--	200	added ('OK')	image/png	etag:%225b44d97d-4ba2%22	https://us.pycon.org/2018/site_media/media/sponsor_files/webucator.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/webucator.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:29	20833/20833	---M--	200	added ('OK')	image/png	etag:%225b44d97d-5161%22	https://us.pycon.org/2018/site_media/media/sponsor_files/JamBonSWLogoLong_55PnhRs.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/JamBonSWLogoLong_55PnhRs.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:29	15447/15447	---M--	200	added ('OK')	image/png	etag:%225b44d97d-3c57%22	https://us.pycon.org/2018/site_media/media/sponsor_files/side-by-side-logo.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/side-by-side-logo.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:29	28209/28209	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-6e31%22	https://us.pycon.org/2018/site_media/media/sponsor_files/FEF86D5A-ECF0-48C3-B0EE-E0A8D72661A2.jpeg.260x240_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/FEF86D5A-ECF0-48C3-B0EE-E0A8D72661A2.jpeg.260x240_q85.jpg	(from https://us.pycon.org/2018/sponsors/)
00:11:30	13463/13463	---M--	200	added ('OK')	image/png	etag:%225b44d97d-3497%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Vertical_logotype_classic.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Vertical_logotype_classic.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:30	11038/11038	---M--	200	added ('OK')	image/png	etag:%225b44d97d-2b1e%22	https://us.pycon.org/2018/site_media/media/sponsor_files/fabianware.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/fabianware.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:30	7101/7101	---M--	200	added ('OK')	image/png	etag:%225b44d97d-1bbd%22	https://us.pycon.org/2018/site_media/media/sponsor_files/heroku-logotype-horizontal-purple_1_Vq0qxCK.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/heroku-logotype-horizontal-purple_1_Vq0qxCK.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:31	27297/27297	---M--	200	added ('OK')	image/png	etag:%225b44d97d-6aa1%22	https://us.pycon.org/2018/site_media/media/sponsor_files/pya_logo_MWjJRai.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/pya_logo_MWjJRai.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:31	12427/12427	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-308b%22	https://us.pycon.org/2018/site_media/media/sponsor_files/vk_logo_blue_2017.jpg.260x240_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/vk_logo_blue_2017.jpg.260x240_q85.jpg	(from https://us.pycon.org/2018/sponsors/)
00:11:31	13038/13038	---M--	200	added ('OK')	image/png	etag:%225b44d97d-32ee%22	https://us.pycon.org/2018/site_media/media/sponsor_files/PythonTek_full.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/PythonTek_full.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:32	14849/14849	---M--	200	added ('OK')	image/png	etag:%225b44d97d-3a01%22	https://us.pycon.org/2018/site_media/media/sponsor_files/PGR_LOGO_c8fXWj2.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/PGR_LOGO_c8fXWj2.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:32	30733/30733	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-780d%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Screen_Shot_2018-05-08_at_11.52.33_AM.png.260x240_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Screen_Shot_2018-05-08_at_11.52.33_AM.png.260x240_q85.jpg	(from https://us.pycon.org/2018/sponsors/)
00:11:32	12156/12156	---M--	200	added ('OK')	image/png	etag:%225b44d97d-2f7c%22	https://us.pycon.org/2018/site_media/media/sponsor_files/PSF-Logo_nRGJKQo.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/PSF-Logo_nRGJKQo.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:33	58579/58579	---M--	200	added ('OK')	image/png	etag:%225b44d97d-e4d3%22	https://us.pycon.org/2018/site_media/media/sponsor_files/IndyPy.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/IndyPy.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:33	16023/16023	---M--	200	added ('OK')	image/png	etag:%225b44d97d-3e97%22	https://us.pycon.org/2018/site_media/media/sponsor_files/logo-oca.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/logo-oca.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:33	5325/5325	---M--	200	added ('OK')	image/png	etag:%225b44d97d-14cd%22	https://us.pycon.org/2018/site_media/media/sponsor_files/logo-bw.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/logo-bw.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:33	6698/6698	---M--	200	added ('OK')	image/png	etag:%225b44d97d-1a2a%22	https://us.pycon.org/2018/site_media/media/sponsor_files/yellowbrick_logo.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/yellowbrick_logo.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:34	16347/16347	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-3fdb%22	https://us.pycon.org/2018/site_media/media/sponsor_files/pycon_2018_sponsor_image.png.260x240_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/pycon_2018_sponsor_image.png.260x240_q85.jpg	(from https://us.pycon.org/2018/sponsors/)
00:11:34	9354/9354	---M--	200	added ('OK')	image/png	etag:%225b44d97d-248a%22	https://us.pycon.org/2018/site_media/media/sponsor_files/BeeWare_Horizontal.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/BeeWare_Horizontal.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:34	27124/27124	---M--	200	added ('OK')	image/png	etag:%225b44d97d-69f4%22	https://us.pycon.org/2018/site_media/media/sponsor_files/dbcli.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/dbcli.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:34	13131/13131	---M--	200	added ('OK')	image/png	etag:%225b44d97d-334b%22	https://us.pycon.org/2018/site_media/media/sponsor_files/plone-logo-256_TpCfCiZ.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/plone-logo-256_TpCfCiZ.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:35	24962/24962	---M--	200	added ('OK')	image/png	etag:%225b44d97d-6182%22	https://us.pycon.org/2018/site_media/media/sponsor_files/pyladies_wordmark_rainbow.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/pyladies_wordmark_rainbow.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:35	19849/19849	---M--	200	added ('OK')	image/png	etag:%225b44d97d-4d89%22	https://us.pycon.org/2018/site_media/media/sponsor_files/NumFocus_LRG.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/NumFocus_LRG.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:35	10205/10205	---M--	200	added ('OK')	image/png	etag:%225b44d97d-27dd%22	https://us.pycon.org/2018/site_media/media/sponsor_files/logo_4DaMAZy.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/logo_4DaMAZy.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:36	36728/36728	---M--	200	added ('OK')	image/png	etag:%225b44d97d-8f78%22	https://us.pycon.org/2018/site_media/media/sponsor_files/puppy_logo_no_bg.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/puppy_logo_no_bg.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:36	30314/30314	---M--	200	added ('OK')	image/png	etag:%225b44d97d-766a%22	https://us.pycon.org/2018/site_media/media/sponsor_files/chipmunk_0hUrmC0.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/chipmunk_0hUrmC0.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:36	35193/35193	---M--	200	added ('OK')	image/png	etag:%225b44d97d-8979%22	https://us.pycon.org/2018/site_media/media/sponsor_files/PostgreSQL_logo.3colors_8KQ620A.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/PostgreSQL_logo.3colors_8KQ620A.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:37	10395/10395	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-289b%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Apress_logo_colour.tif.260x240_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Apress_logo_colour.tif.260x240_q85.jpg	(from https://us.pycon.org/2018/sponsors/)
00:11:37	10384/10384	---M--	200	added ('OK')	image/png	etag:%225b44d97d-2890%22	https://us.pycon.org/2018/site_media/media/sponsor_files/sticker-mule-inline-light_oYA8ISk.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/sticker-mule-inline-light_oYA8ISk.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
00:11:37	10632/10632	---M--	200	added ('OK')	image/png	etag:%225b44d97d-2988%22	https://us.pycon.org/2018/site_media/media/sponsor_files/python-weekly-logo_y6JTAxa.png.260x240_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/python-weekly-logo_y6JTAxa.png.260x240_q85.png	(from https://us.pycon.org/2018/sponsors/)
